id,AR_usage,Country,Order_size,Payment_method,New_customers,Old_customers_tenure,Product_return,Channel,Order_day,Order_hour
2522,1,NL,-0.485545694,ideal,1,-0.693841827,0,Direct Access,13,22
2523,0,NL,-0.600998091,ideal,0,0.097335402,0,Direct Access,13,22
2524,0,NL,-0.399245027,ideal,1,-0.693841827,0,Paid Search Branded,13,22
2525,0,NL,-1.322575572,visa,0,-0.210886599,0,Paid Search Branded,13,22
2526,1,NL,-0.023736105,ideal,1,-0.693841827,0,Organic Search,13,22
2527,1,NL,3.006889317,ideal,0,-0.61394614,1,Paid Search Branded,13,22
2528,0,NL,-0.456682594,ideal,1,-0.693841827,0,Organic Search,13,22
2529,0,NL,-0.918492183,ideal,0,-0.160504157,0,Paid Search Branded,13,22
2530,0,NL,0.149153859,ideal,0,1.537680525,1,Affiliate,13,23
2531,0,NL,-0.081462304,ideal,0,1.158330369,0,Member-get-member,13,23
2532,1,NL,-0.024024736,ideal,1,-0.693841827,0,Direct Access,13,23
2533,0,NL,-0.658724289,ideal,0,1.158330369,0,Member-get-member,13,23
2534,0,NL,-0.081462304,ideal,0,1.134620985,0,Paid Search Branded,13,23
2535,0,NL,0.091716292,visa,0,2.957279936,0,Paid Search Branded,13,23
2536,0,NL,-0.630149821,ideal,0,1.152403023,1,Direct Access,13,23
2537,0,NL,0.409210384,ideal,1,-0.693841827,0,Direct Access,13,23
2538,0,NL,1.332540929,visa,0,-0.483544524,0,Direct Access,13,23
2539,0,NL,0.726415845,ideal,0,-0.009356829,0,Paid Search Non-Branded,13,0
2540,0,NL,1.708049851,ideal,1,-0.693841827,0,Paid Search Branded,13,0
2541,0,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,13,0
2542,0,NL,-0.600998091,visa,0,1.380605851,0,Paid Search Branded,13,0
2543,0,NL,-0.658724289,ideal,1,-0.693841827,0,Organic Search,14,1
2544,1,NL,-0.485545694,ideal,0,0.174390903,0,Paid Search Branded,14,2
2545,1,NL,-0.300821858,ideal,1,-0.693841827,0,Affiliate,14,4
2546,0,NL,-0.918492183,ideal,1,-0.693841827,1,Paid Search Non-Branded,14,7
2547,0,NL,-0.2257778,visa,0,-0.302760465,0,Paid Search Branded,14,8
2548,1,NL,-0.2257778,ideal,1,-0.693841827,0,Affiliate,14,8
2549,0,NL,0.986472369,ideal,0,1.573244602,0,Direct Access,14,8
2550,0,NL,-0.197203332,ideal,0,-0.640619197,1,Direct Access,14,9
2551,0,NL,1.534871255,ideal,1,-0.693841827,0,Direct Access,14,9
2552,0,NL,-0.485545694,visa,0,-0.397598004,0,Direct Access,14,9
2553,1,NL,0.553237249,ideal,1,-0.693841827,0,Direct Access,14,9
2554,0,BE,-0.832191516,visa,1,-0.693841827,0,Organic Search,14,9
2555,1,NL,0.062564561,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,10
2556,1,NL,0.783853412,ideal,1,-0.693841827,0,Paid Search Branded,14,10
2557,1,NL,0.206880058,ideal,1,-0.693841827,0,Paid Search Branded,14,10
2558,1,NL,-0.341518828,ideal,1,-0.693841827,0,Organic Search,14,10
2559,1,NL,-1.005370111,ideal,0,-0.059739271,1,Paid Search Branded,14,10
2560,1,NL,-0.2257778,visa,0,2.12745147,0,Paid Search Branded,14,10
2561,0,NL,-0.572423622,ideal,1,-0.693841827,0,Paid Search Branded,14,10
2562,0,NL,-0.312367098,visa,1,-0.693841827,0,Direct Access,14,10
2563,1,NL,-0.081750935,ideal,0,1.214640158,0,Campaigning,14,10
2564,0,NL,0.120579391,visa,1,-0.693841827,0,Paid Search Non-Branded,14,10
2565,0,NL,-0.600998091,ideal,0,0.521140655,0,Organic Search,14,10
2566,0,NL,-0.081462304,ideal,1,-0.693841827,0,Paid Search Branded,14,11
2567,0,NL,0.264894887,ideal,0,0.204027634,0,Campaigning,14,11
2568,0,NL,-0.139477133,ideal,0,1.090165888,0,Direct Access,14,11
2569,1,NL,-1.03394458,ideal,0,-0.646546544,0,Paid Search Branded,14,11
2570,0,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Branded,14,11
2571,1,NL,-0.196914701,ideal,0,-0.11604906,0,Organic Search,14,11
2572,0,BE,-0.918492183,visa,1,-0.693841827,0,Paid Search Branded,14,11
2573,0,NL,-0.081750935,ideal,1,-0.693841827,0,Direct Access,14,11
2575,0,NL,-0.341230197,ideal,1,-0.693841827,0,Paid Search Branded,14,11
2576,0,NL,-1.380301771,ideal,0,1.048674465,0,Campaigning,14,11
2577,0,NL,-0.196914701,ideal,1,-0.693841827,0,Paid Search Branded,14,11
2578,1,NL,-0.139765764,ideal,1,-0.693841827,0,Direct Access,14,11
2579,0,NL,-0.312367098,ideal,1,-0.693841827,0,Direct Access,14,11
2580,1,NL,0.957320639,ideal,1,-0.693841827,0,Paid Search Branded,14,11
2581,0,BE,-0.2257778,visa,0,0.017316229,0,Organic Search,14,12
2582,1,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,14,12
2583,0,NL,2.948874488,visa,1,-0.693841827,0,Organic Search,14,12
2584,1,NL,0.668978277,visa,1,-0.693841827,0,Paid Search Branded,14,12
2585,0,NL,-0.889917714,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,12
2586,1,NL,-0.312655729,ideal,0,-0.634691851,0,Paid Search Branded,14,12
2587,0,NL,1.708049851,ideal,0,0.764161848,1,Paid Search Branded,14,12
2588,0,NL,2.4582018,ideal,0,0.633760232,0,Organic Search,14,12
2589,0,NL,2.083270141,ideal,1,-0.693841827,0,Paid Search Branded,14,12
2590,0,NL,-0.600998091,ideal,0,-0.249414349,0,Direct Access,14,12
2591,1,NL,0.091427661,ideal,1,-0.693841827,0,Direct Access,14,12
2592,1,NL,3.872493664,ideal,1,-0.693841827,1,Direct Access,14,12
2593,1,NL,0.120579391,ideal,1,-0.693841827,0,Direct Access,14,12
2594,0,NL,-0.341518828,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,13
2595,1,NL,-0.572423622,ideal,1,-0.693841827,0,Paid Search Branded,14,13
2596,0,NL,0.784430674,ideal,0,0.891599791,0,Direct Access,14,13
2597,0,NL,1.708049851,ideal,0,-0.628764505,0,Paid Search Branded,14,13
2598,0,NL,-0.889917714,ideal,1,-0.693841827,1,Paid Search Non-Branded,14,13
2599,1,NL,-0.2257778,ideal,0,-0.637655524,0,Paid Search Branded,14,13
2600,1,NL,-0.832191516,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,13
2601,1,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Branded,14,13
2602,1,NL,-0.600998091,ideal,0,-0.204959253,0,Paid Search Branded,14,13
2603,0,NL,-0.081750935,ideal,0,0.903454483,0,Paid Search Non-Branded,14,13
2604,0,NL,0.524085519,ideal,0,1.786629065,0,Paid Search Branded,14,13
2605,0,NL,-0.2257778,ideal,1,-0.693841827,0,Paid Social,14,13
2607,1,NL,-0.832191516,ideal,1,-0.693841827,0,Organic Search,14,13
2608,1,NL,-1.03394458,ideal,1,-0.693841827,0,Organic Search,14,13
2609,1,NL,0.12029076,ideal,0,-0.643582871,0,Organic Search,14,13
2610,0,NL,0.437784852,ideal,1,-0.693841827,0,Direct Access,14,14
2611,0,NL,0.726415845,ideal,1,-0.693841827,0,Paid Search Branded,14,14
2612,0,NL,-0.456682594,ideal,0,2.394182049,0,Direct Access,14,14
2613,1,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,14,14
2614,0,NL,0.120579391,ideal,0,0.023243575,0,Direct Access,14,14
2615,1,NL,2.86228519,ideal,1,-0.693841827,0,Organic Search,14,14
2616,0,NL,-1.03394458,ideal,1,-0.693841827,1,Organic Search,14,14
2617,0,NL,0.293469356,ideal,1,-0.693841827,0,Paid Search Branded,14,14
2618,0,NL,-0.312367098,ideal,0,1.019037734,0,Paid Search Branded,14,14
2619,0,NL,0.120579391,ideal,0,0.135863153,0,Direct Access,14,14
2620,0,NL,-0.889629083,ideal,1,-0.693841827,0,Direct Access,14,14
2621,0,NL,0.697841376,ideal,0,-0.563563697,0,Paid Search Branded,14,14
2622,0,NL,0.149153859,ideal,0,1.831084161,0,Paid Search Branded,14,14
2623,0,NL,-0.601286722,ideal,1,-0.693841827,0,Organic Search,14,14
2624,1,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,14
2625,0,NL,0.530435401,ideal,0,2.059286989,0,Paid Search Branded,14,14
2626,0,NL,0.409210384,ideal,0,1.164257716,0,Organic Search,14,14
2627,0,NL,0.351484185,ideal,1,-0.693841827,0,Paid Search Branded,14,14
2628,1,NL,-0.803328417,ideal,1,-0.693841827,0,Paid Search Branded,14,14
2630,1,NL,-0.658724289,visa,1,-0.693841827,0,Paid Search Branded,14,14
2631,1,NL,-0.889917714,ideal,1,-0.693841827,0,Paid Search Branded,14,15
2632,1,NL,-0.341230197,ideal,0,2.023722912,1,Direct Access,14,15
2633,1,NL,0.409210384,visa,1,-0.693841827,0,Direct Access,14,15
2634,1,NL,0.206880058,ideal,0,0.263301096,0,Direct Access,14,15
2635,0,NL,0.761340195,ideal,0,1.238349543,0,Paid Search Branded,14,15
2636,0,NL,-0.456682594,ideal,1,-0.693841827,1,Direct Access,14,15
2637,0,NL,0.351484185,ideal,0,0.835290002,0,Paid Search Branded,14,15
2638,1,NL,0.305303226,ideal,0,1.146475677,0,Direct Access,14,15
2639,1,NL,1.852365347,ideal,1,-0.693841827,0,Paid Search Branded,14,15
2640,1,BE,-0.2257778,visa,0,-0.323506177,0,Paid Search Branded,14,15
2641,0,NL,-0.601286722,ideal,1,-0.693841827,1,Organic Search,14,15
2642,0,NL,-0.393183776,ideal,1,-0.693841827,0,Organic Search,14,15
2643,0,NL,2.083270141,ideal,0,-0.347215561,1,Organic Search,14,15
2644,1,NL,-0.023736105,ideal,1,-0.693841827,0,Paid Search Branded,14,15
2645,1,NL,0.120579391,visa,0,-0.504290235,0,Direct Access,14,15
2646,0,NL,-0.600998091,visa,0,1.629554391,1,Paid Search Branded,14,15
2647,1,NL,-0.370381928,ideal,1,-0.693841827,0,Direct Access,14,15
2648,0,NL,-0.312367098,ideal,1,-0.693841827,0,Direct Access,14,15
2649,1,NL,-0.28379263,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,15
2650,0,NL,0.206880058,ideal,1,-0.693841827,1,Direct Access,14,15
2651,1,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,14,15
2652,0,NL,-0.081462304,ideal,0,1.134620985,1,Paid Search Non-Branded,14,15
2653,0,NL,0.697841376,ideal,0,1.890357623,0,Paid Search Branded,14,15
2654,1,NL,-0.2257778,ideal,1,-0.693841827,1,Paid Search Branded,14,16
2655,0,NL,-0.341518828,ideal,1,-0.693841827,0,Direct Access,14,16
2657,1,NL,-0.312367098,ideal,0,1.010146715,0,Paid Search Branded,14,16
2658,1,NL,0.292892094,ideal,1,-0.693841827,0,Paid Search Branded,14,16
2659,0,NL,1.880651184,ideal,1,-0.693841827,0,Paid Search Branded,14,16
2660,1,NL,0.148576597,ideal,0,1.232422197,1,Paid Search Branded,14,16
2661,0,NL,-0.2257778,ideal,0,1.994086181,0,Paid Search Branded,14,16
2662,0,NL,-0.023736105,ideal,0,2.074105355,0,Direct Access,14,16
2663,0,NL,0.351484185,ideal,0,-0.133831099,0,Direct Access,14,16
2664,0,NL,-0.739540967,ideal,0,-0.356106581,0,Paid Search Branded,14,16
2665,1,NL,-0.399245027,visa,1,-0.693841827,0,Paid Search Non-Branded,14,16
2666,0,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Branded,14,16
2667,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,16
2668,0,NL,-0.332859898,ideal,0,1.099056908,0,Campaigning,14,16
2669,0,NL,0.409210384,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,16
2670,1,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,14,16
2671,0,NL,0.120579391,ideal,1,-0.693841827,1,Paid Search Branded,14,16
2672,0,NL,-0.196914701,ideal,1,-0.693841827,0,Member-get-member,14,16
2673,1,NL,0.322043824,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,16
2674,1,NL,0.207168689,ideal,0,0.832326329,0,Paid Search Branded,14,16
2675,0,NL,-0.831902885,ideal,0,0.227737018,0,Direct Access,14,16
2676,0,NL,-1.294289735,ideal,1,-0.693841827,1,Organic Search,14,16
2677,1,NL,-0.456682594,ideal,0,1.64733643,0,Paid Search Branded,14,17
2678,1,BE,-0.600998091,visa,1,-0.693841827,0,Paid Search Branded,14,17
2679,0,NL,-0.197203332,ideal,0,1.238349543,1,Direct Access,14,17
2680,0,NL,-0.28379263,ideal,1,-0.693841827,1,Direct Access,14,17
2681,0,NL,-1.005370111,ideal,0,-0.486508197,0,Paid Search Branded,14,17
2682,1,NL,0.409210384,ideal,1,-0.693841827,0,Organic Search,14,17
2683,1,NL,-0.023736105,ideal,1,-0.693841827,0,Paid Search Branded,14,17
2684,1,NL,-0.831902885,ideal,1,-0.693841827,0,Organic Search,14,17
2685,1,NL,-0.024024736,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,17
2686,1,NL,-0.226355062,ideal,1,-0.693841827,1,Organic Search,14,17
2687,0,NL,0.12029076,ideal,0,-0.053811925,0,Paid Search Branded,14,17
2688,0,NL,-0.312367098,ideal,0,0.201063961,0,Organic Search,14,18
2689,1,NL,0.120579391,ideal,1,-0.693841827,1,Direct Access,14,18
2690,1,NL,-0.312367098,ideal,0,2.248962067,1,Organic Search,14,18
2691,0,NL,2.868346441,ideal,1,-0.693841827,0,Paid Search Branded,14,18
2692,1,NL,0.091716292,ideal,1,-0.693841827,0,Paid Search Branded,14,18
2693,1,NL,3.006889317,ideal,0,0.58337779,0,Paid Search Branded,14,18
2694,1,NL,0.06227593,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,18
2695,1,NL,-0.456682594,ideal,1,-0.693841827,0,Paid Search Branded,14,18
2696,1,NL,3.006889317,ideal,1,-0.693841827,1,Paid Search Branded,14,18
2697,1,NL,-0.889917714,ideal,1,-0.693841827,0,Organic Search,14,18
2698,0,NL,-0.052887836,ideal,0,0.227737018,0,Paid Search Branded,14,18
2699,0,NL,0.293469356,ideal,1,-0.693841827,0,Direct Access,14,18
2700,0,NL,-0.514697424,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,18
2701,1,NL,0.120002129,ideal,1,-0.693841827,1,Direct Access,14,18
2702,0,NL,-0.600998091,ideal,1,-0.693841827,0,Direct Access,14,19
2703,0,NL,0.409210384,ideal,1,-0.693841827,0,Organic Search,14,19
2704,1,NL,-0.456682594,visa,1,-0.693841827,0,Paid Search Non-Branded,14,19
2705,1,NL,1.823502248,ideal,0,0.408521077,0,Paid Search Branded,14,19
2706,1,NL,-1.322864203,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,19
2707,0,NL,-0.456682594,ideal,0,2.889115455,0,Paid Search Non-Branded,14,19
2708,1,NL,-0.774465317,ideal,1,-0.693841827,0,Paid Search Branded,14,19
2709,0,NL,-1.4671797,ideal,0,-0.536890639,0,Paid Search Branded,14,19
2710,0,NL,-0.139188502,ideal,1,-0.693841827,0,Affiliate,14,19
2711,0,NL,-0.889917714,ideal,0,0.28701048,1,Paid Search Branded,14,19
2712,0,BE,0.120579391,visa,1,-0.693841827,0,Affiliate,14,19
2713,0,NL,0.524662781,ideal,0,1.016074061,0,Member-get-member,14,19
2714,1,NL,-0.341230197,ideal,1,-0.693841827,0,Organic Search,14,19
2715,1,NL,0.178305589,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,19
2716,0,NL,-0.28379263,ideal,0,2.74982282,0,Campaigning,14,20
2717,0,NL,-0.832191516,ideal,1,-0.693841827,1,Organic Search,14,20
2718,1,NL,0.409210384,ideal,0,-0.030102541,0,Organic Search,14,20
2719,1,NL,-0.312367098,ideal,1,-0.693841827,0,Organic Search,14,20
2720,0,NL,0.524085519,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,20
2721,0,NL,-1.034233211,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,20
2722,1,NL,-0.456682594,ideal,1,-0.693841827,1,Paid Search Branded,14,20
2723,1,NL,1.476567794,ideal,1,-0.693841827,0,Paid Search Branded,14,20
2724,1,NL,-0.023736105,ideal,1,-0.693841827,0,Paid Search Branded,14,20
2725,0,NL,-1.4671797,ideal,1,-0.693841827,0,Paid Search Branded,14,20
2726,0,NL,-0.2257778,ideal,0,0.879745099,0,Direct Access,14,20
2727,0,NL,-0.600998091,visa,1,-0.693841827,0,Paid Search Branded,14,20
2728,0,NL,-0.196914701,ideal,0,1.39838789,0,Paid Search Branded,14,20
2729,1,NL,0.004838363,ideal,1,-0.693841827,0,Paid Search Branded,14,20
2730,0,NL,-0.081462304,ideal,0,0.352211288,0,Direct Access,14,20
2731,0,NL,-1.611495196,ideal,1,-0.693841827,0,Organic Search,14,21
2732,0,NL,-0.168051602,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,21
2733,1,NL,-0.774465317,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,21
2734,0,NL,0.94317772,ideal,1,-0.693841827,0,Direct Access,14,21
2735,1,NL,0.403149133,ideal,0,1.389496871,0,Campaigning,14,21
2736,1,NL,-1.034233211,ideal,0,0.781943887,0,Paid Search Branded,14,21
2737,0,NL,-0.312367098,visa,1,-0.693841827,0,Paid Search Branded,14,21
2738,0,NL,0.409210384,ideal,1,-0.693841827,0,Paid Search Branded,14,21
2739,1,NL,-0.456682594,ideal,0,0.530031674,0,Direct Access,14,21
2741,1,NL,0.351484185,ideal,0,0.026207248,0,Paid Search Branded,14,21
2742,0,BE,0.351195554,visa,1,-0.693841827,0,Paid Search Branded,14,21
2743,1,NL,-0.312367098,ideal,1,-0.693841827,1,Paid Search Branded,14,21
2744,0,NL,-0.918492183,ideal,0,0.693033694,0,Direct Access,14,22
2745,0,NL,-0.600998091,ideal,0,2.077069028,0,Paid Search Branded,14,22
2746,0,NL,0.351195554,visa,1,-0.693841827,0,Organic Search,14,22
2747,1,NL,-0.081462304,ideal,0,0.918272849,1,Organic Search,14,22
2748,0,NL,-0.428108126,ideal,1,-0.693841827,1,Paid Search Non-Branded,14,22
2749,0,NL,-1.322864203,ideal,1,-0.693841827,0,Organic Search,14,22
2750,0,NL,0.062853192,ideal,1,-0.693841827,1,Paid Search Branded,14,22
2751,1,NL,-0.196914701,ideal,1,-0.693841827,0,Paid Search Branded,14,22
2752,1,NL,0.812716511,ideal,1,-0.693841827,0,Paid Search Branded,14,22
2753,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,14,23
2754,0,NL,0.668978277,ideal,0,-0.634691851,0,Paid Search Branded,14,23
2755,1,NL,-0.630149821,ideal,0,1.02496508,0,Direct Access,14,23
2756,1,NL,-0.197203332,ideal,1,-0.693841827,0,Paid Search Non-Branded,14,23
2757,0,NL,-0.2257778,ideal,0,0.375920673,0,Organic Search,14,23
2758,1,NL,-0.889917714,ideal,1,-0.693841827,0,Organic Search,14,23
2759,1,NL,-0.600998091,ideal,0,-0.148649464,0,Paid Search Branded,14,23
2761,0,NL,-0.2257778,ideal,0,-0.157540483,0,Paid Search Branded,14,0
2762,1,NL,-0.312367098,visa,1,-0.693841827,1,Organic Search,14,0
2763,1,NL,1.852365347,ideal,1,-0.693841827,0,Paid Search Branded,15,1
2764,0,BE,-0.600998091,visa,0,1.238349543,0,Paid Search Non-Branded,15,1
2766,1,NL,-0.254640899,visa,0,0.710815732,0,Direct Access,15,2
2767,1,NL,0.12029076,ideal,0,-0.52799962,0,Paid Search Branded,15,4
2768,1,BE,-0.456682594,visa,0,-0.634691851,1,Paid Social,15,4
2769,1,NL,-0.803328417,ideal,1,-0.693841827,0,Paid Search Branded,15,6
2770,0,NL,-0.832191516,ideal,0,2.592748146,0,Paid Search Branded,15,7
2771,0,NL,2.227585637,visa,1,-0.693841827,0,Organic Search,15,8
2772,0,NL,-1.294289735,ideal,0,-0.637655524,0,Paid Search Branded,15,9
2774,0,NL,-1.03394458,ideal,1,-0.693841827,0,Direct Access,15,9
2775,0,NL,0.697841376,ideal,0,2.189688605,0,Campaigning,15,9
2776,0,NL,-1.03394458,ideal,0,-0.219777618,0,Paid Search Branded,15,9
2777,0,NL,-0.081462304,ideal,1,-0.693841827,0,Organic Search,15,9
2778,1,NL,-0.341230197,ideal,0,2.358617972,0,Organic Search,15,9
2780,0,NL,0.409210384,ideal,0,2.118560451,0,Paid Search Branded,15,10
2781,0,NL,1.708049851,ideal,1,-0.693841827,0,Direct Access,15,10
2782,0,NL,0.120579391,visa,1,-0.693841827,0,Paid Search Branded,15,10
2783,1,NL,0.183789578,ideal,1,-0.693841827,0,Paid Search Branded,15,10
2784,0,NL,0.409210384,visa,1,-0.693841827,0,Direct Access,15,11
2785,0,NL,-1.293712473,visa,1,-0.693841827,0,Paid Search Branded,15,11
2786,0,NL,1.592308822,ideal,1,-0.693841827,1,Direct Access,15,11
2787,1,NL,-0.312367098,ideal,1,-0.693841827,0,Organic Search,15,11
2788,0,NL,0.640115178,ideal,0,-0.030102541,0,Paid Search Branded,15,11
2789,0,NL,-1.03394458,ideal,1,-0.693841827,0,Organic Search,15,11
2790,0,NL,1.708049851,ideal,1,-0.693841827,1,Paid Search Branded,15,11
2791,0,BE,0.004838363,visa,0,-0.121976406,0,Paid Search Branded,15,11
2792,0,NL,0.062853192,ideal,0,1.961485777,0,Organic Search,15,11
2793,0,NL,1.506008156,ideal,0,0.894563464,0,Direct Access,15,11
2794,1,NL,-0.023736105,ideal,0,1.386533197,0,Campaigning,15,11
2795,1,NL,-0.456682594,ideal,1,-0.693841827,0,Paid Search Branded,15,11
2796,1,NL,-0.658724289,ideal,0,0.076589691,0,Paid Search Branded,15,12
2797,1,NL,-0.081750935,ideal,1,-0.693841827,0,Paid Search Branded,15,12
2798,0,NL,-0.485545694,ideal,1,-0.693841827,0,Direct Access,15,12
2799,1,NL,0.091427661,visa,1,-0.693841827,0,Direct Access,15,12
2800,0,NL,-0.081462304,ideal,0,2.746859147,0,Paid Search Branded,15,12
2801,0,NL,0.004838363,ideal,1,-0.693841827,0,Paid Search Non-Branded,15,12
2802,1,NL,-0.485545694,ideal,0,0.076589691,0,Paid Search Branded,15,12
2803,1,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,15,12
2804,0,NL,-0.28379263,ideal,0,1.205749139,1,Paid Search Branded,15,12
2805,1,NL,-0.2257778,visa,0,-0.166431503,0,Organic Search,15,12
2806,0,NL,-1.322864203,ideal,1,-0.693841827,0,Direct Access,15,12
2807,0,NL,0.409210384,ideal,1,-0.693841827,0,Paid Search Branded,15,12
2808,1,NL,-0.658724289,ideal,0,0.076589691,0,Paid Search Branded,15,12
2809,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Non-Branded,15,12
2810,0,NL,-0.312655729,ideal,0,0.61301452,0,Direct Access,15,12
2811,1,NL,-0.456682594,ideal,1,-0.693841827,0,Paid Search Branded,15,12
2812,0,NL,-0.312367098,ideal,0,0.180318249,1,Direct Access,15,12
2813,0,NL,0.062564561,ideal,1,-0.693841827,0,Organic Search,15,13
2814,0,NL,3.584151303,ideal,1,-0.693841827,0,Paid Search Branded,15,13
2815,0,NL,-0.672289946,ideal,0,0.781943887,1,Paid Search Branded,15,13
2816,1,NL,0.091716292,visa,0,-0.074557637,0,Organic Search,15,13
2817,1,NL,-0.312655729,ideal,1,-0.693841827,0,Organic Search,15,13
2818,1,NL,0.120579391,ideal,1,-0.693841827,0,Organic Search,15,13
2819,1,NL,0.784430674,ideal,1,-0.693841827,0,Organic Search,15,13
2820,0,NL,-0.139477133,ideal,0,2.915788513,1,Direct Access,15,13
2821,0,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,15,13
2822,0,NL,-0.2257778,ideal,0,-0.616909813,0,Paid Search Branded,15,13
2823,1,NL,1.823502248,ideal,0,1.158330369,0,Paid Search Branded,15,13
2824,0,NL,-0.081462304,ideal,0,0.275155788,0,Paid Search Branded,15,13
2825,0,NL,2.602228666,ideal,0,-0.282014753,0,Direct Access,15,13
2826,0,NL,-0.803328417,ideal,1,-0.693841827,0,Paid Search Branded,15,13
2827,0,NL,-0.226066431,ideal,1,-0.693841827,0,Paid Search Branded,15,13
2828,1,NL,-0.067030754,ideal,1,-0.693841827,0,Organic Search,15,13
2829,0,NL,-0.312655729,ideal,0,-0.628764505,0,Paid Search Branded,15,13
2830,1,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,15,14
2831,1,NL,-0.312367098,visa,1,-0.693841827,0,Paid Search Branded,15,14
2832,0,NL,-1.03394458,ideal,0,0.752307156,0,Paid Search Branded,15,14
2833,0,NL,2.083270141,ideal,1,-0.693841827,0,Paid Search Non-Branded,15,14
2834,0,NL,-0.456682594,visa,0,0.53595902,0,Direct Access,15,14
2835,0,NL,0.068625812,ideal,0,1.259095254,0,Paid Search Branded,15,14
2836,0,NL,1.044198567,ideal,0,-0.092339675,0,Direct Access,15,14
2837,1,NL,1.361692659,ideal,1,-0.693841827,0,Paid Search Branded,15,14
2838,0,NL,1.823502248,ideal,1,-0.693841827,0,Direct Access,15,14
2839,1,NL,0.409210384,ideal,0,0.414448423,0,Paid Search Branded,15,14
2840,1,NL,-0.2257778,ideal,1,-0.693841827,0,Direct Access,15,14
2841,1,NL,0.726415845,ideal,0,0.2959015,0,Direct Access,15,14
2842,0,NL,-0.081462304,ideal,0,2.41492776,1,Organic Search,15,14
2843,1,NL,0.553237249,ideal,1,-0.693841827,0,Paid Search Branded,15,14
2844,0,NL,0.062853192,ideal,0,0.684142675,0,Paid Search Branded,15,14
2845,0,NL,-0.023736105,ideal,0,0.586341463,1,Organic Search,15,15
2846,0,NL,-0.259258995,ideal,0,1.439879313,1,Paid Search Branded,15,15
2847,0,NL,-0.2257778,ideal,0,2.972098302,0,Direct Access,15,15
2848,1,NL,-0.426664971,ideal,1,-0.693841827,0,Direct Access,15,15
2849,0,NL,0.639826547,ideal,1,-0.693841827,0,Direct Access,15,15
